8,1500001,Moreton Bay,0117,6907186,541419,0.2,52.927,97.9,8.3,19.23,1,6907186,541419,-27.948573,153.421054
9,1500001,Moreton Bay,0117,6907186,541419,0.2,51.669,100.5,8.15,20.23,1,6907186,541419,-27.948573,153.421054
10,1500001,Moreton Bay,0117,6907186,541419,0.2,51.226,108.9,8.24,21.3,1,6907186,541419,-27.948573,153.421054
11,1500001,Moreton Bay,0117,6907186,541419,0.2,53.41,101.9,8.1,24.38,2.4,6907186,541419,-27.948573,153.421054
12,1500001,Moreton Bay,0117,6907186,541419,0.2,52.19,96.3,8.09,23.32,1.9,6907186,541419,-27.948573,153.421054
1,1500001,Moreton Bay,0118,6908676,541318,0.2,46.892,100.4,8.12,26.95,3,6908676,541318,-27.935131,153.419975
2,1500001,Moreton Bay,0118,6908676,541318,0.2,50.298,100,8.24,28.1,5,6908676,541318,-27.935131,153.419975
3,1500001,Moreton Bay,0118,6908676,541318,0.2,48.4,96.3,8.16,25.19,1,6908676,541318,-27.935131,153.419975
4,1500001,Moreton Bay,0118,6908676,541318,0.2,52.141,103.5,8.41,23.13,2,6908676,541318,-27.935131,153.419975
5,1500001,Moreton Bay,0118,6908676,541318,0.2,49.258,104.1,8.3,21.3,2,6908676,541318,-27.935131,153.419975
6,1500001,Moreton Bay,0118,6908676,541318,0.2,52.437,104.2,8.4,19.62,1,6908676,541318,-27.935131,153.419975
7,1500001,Moreton Bay,0118,6908676,541318,0.2,52.049,104.1,8.2,19.19,1,6908676,541318,-27.935131,153.419975
8,1500001,Moreton Bay,0118,6908676,541318,0.2,53.571,98.2,8.26,19.38,1,6908676,541318,-27.935131,153.419975
9,1500001,Moreton Bay,0118,6908676,541318,0.2,52.613,102.9,8.18,20.36,1,6908676,541318,-27.935131,153.419975
10,1500001,Moreton Bay,0118,6908676,541318,0.2,51.699,112.1,8.24,21.16,2,6908676,541318,-27.935131,153.419975
11,1500001,Moreton Bay,0118,6908676,541318,0.2,53.89,104.1,8.16,22.89,1.3,6908676,541318,-27.935131,153.419975
12,1500001,Moreton Bay,0118,6908676,541318,0.2,52.73,97.9,8.13,22.65,1.4,6908676,541318,-27.935131,153.419975
1,1500001,Moreton Bay,0119,6910734,541115,0.2,48.761,99.9,8.14,26.45,0,6910734,541115,-27.916567,153.417841
2,1500001,Moreton Bay,0119,6910734,541115,0.2,47.114,97.1,8.23,27.76,10,6910734,541115,-27.916567,153.417841
3,1500001,Moreton Bay,0119,6910734,541115,0.2,50.5,94.6,8.19,25.35,0.4,6910734,541115,-27.916567,153.417841
4,1500001,Moreton Bay,0119,6910734,541115,0.2,53.525,102.1,8.43,23.69,0,6910734,541115,-27.916567,153.417841
5,1500001,Moreton Bay,0119,6910734,541115,0.2,52.159,104.7,8.35,22.17,0,6910734,541115,-27.916567,153.417841
6,1500001,Moreton Bay,0119,6910734,541115,0.2,53.227,105.7,8.44,20.3,1,6910734,541115,-27.916567,153.417841
7,1500001,Moreton Bay,0119,6910734,541115,0.2,53.273,106.1,8.27,20.2,0,6910734,541115,-27.916567,153.417841
8,1500001,Moreton Bay,0119,6910734,541115,0.2,54.423,100.8,8.37,19.78,0,6910734,541115,-27.916567,153.417841
9,1500001,Moreton Bay,0119,6910734,541115,0.2,53.339,104.5,8.2,20.14,0,6910734,541115,-27.916567,153.417841
10,1500001,Moreton Bay,0119,6910734,541115,0.2,51.673,114.9,8.24,20.85,1,6910734,541115,-27.916567,153.417841
11,1500001,Moreton Bay,0119,6910734,541115,0.2,54.02,103.5,8.17,21.93,2.1,6910734,541115,-27.916567,153.417841
